id_film,titre_original,annee_sortie,duree,genres,acteurs,personnage_film,directeur,moyenne_notes,nombre_votes,description_en,popularite,chemin_affiche,description_fr,trailer_url,video_id
tt7126114,Les lendemains de veille,2021,85,Comedy,"['Denis Eyriey', 'Marie-Camille Soyer', 'François Pouron']","['Xavier', 'Lola', 'Vincent']",Loïc Paillard,6.3,15.0,"Les lendemains de veille tells the story of Vincent, Malo, Lola, Matéo, Blaise and Xavier. At the time they were young and had a dream, that of living together; free and autonomous. And this dream had a name: ""The community of the days before."" However, their group ended up doing like everyone else and they gradually lost sight of each other. They hadn't made a date in the future, but the death of one of their own decided otherwise.",0.914,/4j7iLfEhejzg9Fmb5ZVHZDQehuR.jpg,"L’histoire de Vincent, Malo, Lola, Matéo, Blaise et Xavier. A l’époque ils étaient jeunes et avaient un rêve, celui de vivre ensemble ; libres et autonomes. Et ce rêve avait un nom : ""La communauté des lendemains de veille"". Leur groupe a pourtant fini par faire comme tout le monde et ils se sont progressivement perdus de vue. Ils ne s’étaient pas donné rendez-vous dans le futur mais la mort de l’un des leurs en a décidé autrement.",https://www.youtube.com/watch?v=rhJtthKPTWI,rhJtthKPTWI
tt7661518,Les héroïques,2021,99,Comedy,"['François Creton', 'Romeo Creton', 'Richard Bohringer']","['Michel Kowalski', 'Léo', 'Claude']",Maxime Roy,6.1,222.0,"Michel is an eternal kid who dreams only of motorcycles and hangs out with his big son Léo and his friends. At fifty, he has to deal with the baby he just had with his ex, and fights not to make the same mistakes and be a good guy.",1.102,/4YE9an8YESdq0XWQL3Qh4zVygkO.jpg,"Michel, ancien junkie, est un éternel gamin qui ne rêve que de motos et traine avec son grand fils Léo et ses copains. À cinquante ans, il doit gérer le bébé qu’il vient d’avoir avec son ex, et se bat pour ne pas répéter les mêmes erreurs et être un mec bien.",https://www.youtube.com/watch?v=Mph4Pa2wLZE,Mph4Pa2wLZE
tt8881530,Éléonore,2020,84,Comedy,"['Nora Hamzawi', 'André Marcon', 'Julia Faure']","['Eléonore', 'Harold', 'Honorine']",Amro Hamzawi,4.8,245.0,"Eleonore Berthier, 34 years old, keeps living as a teenager, collecting odd jobs and one night stands. Following a burnout, her mother and sister decide to take action to help her make a fresh start.",2.988,/OhjGJoYf8RUpjCitgkqaZpQSPk.jpg,"Sous la pression de sa mère et de sa sœur, Eléonore, apprentie écrivain, change de vie et devient l’assistante d’un éditeur spécialisé dans les romances érotiques.",https://www.youtube.com/watch?v=2TeTLUHgHNk,2TeTLUHgHNk
tt9053344,Van Gogh in Love,2021,93,Comedy,"['Frédéric Diefenthal', 'Hande Kodja', 'Steve Driesen']","['Léo', 'Elise', 'Van Gogh']",Jean-Luc Ayach,6.7,57.0,"Van Gogh in Love tells the story of Van Gogh’s longing for love and a family. It explores the lesser-known area of his (not so!) romantic love life. Matters of love were always on his mind, and were inextricably linked with other aspects of his life.",1.048,/Aca4E18Mpm8CgNOSLBLV48qRW3F.jpg,"Léo, un artiste contemporain, veut renouer avec Élise, son ancienne compagne mais Vincent Van Gogh, revenu à notre époque, en est tombé amoureux. Un triangle amoureux suréaliste se dessine et des enjeux artistiques apparaissent en arrière-plan.",https://www.youtube.com/watch?v=mcONLTOC49E,mcONLTOC49E
tt9155512,Le visiteur du futur,2022,105,"Action,Comedy","['Arnaud Ducret', 'Florent Dorin', 'Enya Baroux']","['Gilbert', 'Le Visiteur', 'Alice']",François Descraques,5.8,1937.0,"In a devastated future, the apocalypse threatens the Earth. The last hope lies with a man capable of time travel. His mission: to return to the past and change the course of events. But the time police hunts him down in every era. A race against time begins for the Visitor from the Future...",21.099,/9QC0VxDQ3HHsSdjDM61xp1ZtW6p.jpg,"2555. Dans un futur dévasté, l’apocalypse menace la Terre. Le dernier espoir repose sur un homme capable de voyager dans le temps. Sa mission : retourner dans le passé et changer le cours des événements. Mais la Brigade Temporelle, une police du temps, le traque à chaque époque. Débute alors une course contre la montre pour le Visiteur du Futur…",https://www.youtube.com/watch?v=eaHYgSCgUnw,eaHYgSCgUnw
tt9162090,C'est la vie,2020,99,Comedy,"['Josiane Balasko', 'Léa Drucker', 'Youssef Hajdi']","['Dominique', 'Manon Laval', 'Nathan Laval']",Julien Rambaldi,5.7,281.0,"Five women are about to give birth. They do not know each other, are not alike, but will find themselves in the same maternity to live the best day of their lives. The first contractions at birth, the film traces their journey, between laughter and tears.",3.673,/ie96hFRmdWEqiSSegaT3K48yMzD.jpg,"Cinq femmes s’apprêtent à accoucher. Elles ne se connaissent pas, ne se ressemblent pas, mais vont se retrouver dans la même maternité pour vivre le plus beau jour de leur vie. Des premières contractions à la naissance, le film retrace leur parcours, entre rires et larmes.",https://www.youtube.com/watch?v=O-D099bQSRY,O-D099bQSRY
tt9209312,Une sirène à Paris,2020,102,Comedy,"['Nicolas Duvauchelle', 'Marilyn Lima', 'Rossy de Palma']","['Gaspard', 'Lula', 'Rossy']",Mathias Malzieu,5.7,1062.0,A man rescues a mermaid in Paris and slowly falls in love with her.,12.27,/6tn0pNVvTfFTREKOfixksU8QCSV.jpg,"Crooner au cœur brisé, Gaspard s’était juré de ne plus retomber amoureux. Quant à Lula, jolie sirène, elle n’a que le chant pour se défendre des hommes, en faisant s’emballer leur cœur jusqu’à l’explosion. Lorsque la Seine en crue vient déposer Lula au pied du Flowerburger, la péniche-cabaret où chante Gaspard, c’est un mini-tsunami qui va bouleverser leur existence. Lui, l’homme qui a souffert d’avoir trop aimé, et elle, la créature qui n’a jamais connu l’amour, vont apprendre à se connaître. Et à chanter d’une même voix…",https://www.youtube.com/watch?v=mZK7DGQ01HU,mZK7DGQ01HU
tt9288726,La daronne,2020,104,Comedy,"['Isabelle Huppert', 'Yann Sundberg', 'Michaël Louchart']","['Patience Portefeux', 'Fredo', 'Commandant BRI']",Jean-Paul Salomé,6.3,3719.0,A translator working for the police gets involved in the other side of drug dealing.,6.054,/ykXCevEZyEjiT8dMg8a8DDPrN3e.jpg,"Patience Portefeux est interprète judiciaire franco‐arabe, spécialisée dans les écoutes téléphonique pour la brigade des Stups. Travail précaire, payé au noir. Un jour, Patience met le doigt dans l’engrenage d’un réseau et devient la Daronne, en plein cœur de Belleville.",https://www.youtube.com/watch?v=VkzwkQkwvvc,VkzwkQkwvvc
tt9303772,Divorce Club,2020,108,Comedy,"['Arnaud Ducret', 'François-Xavier Demaison', 'Audrey Fleurot']","['Ben', 'Patrick', 'Albane']",Michaël Youn,5.4,1435.0,"After 5 years of marriage, Ben is still madly in love. Until the day he discovers in public that his wife is cheating on him: humiliated and dumped in the process.",8.729,/q0FE1o5SUJzImwV4Q099uAq018U.jpg,"Après 5 ans de mariage, Ben est toujours aussi éperdument amoureux. Jusqu’au jour où il découvre en public que sa femme le trompe : humilié et plaqué dans la foulée ! Abattu et lâché par ses proches, Ben peine à remonter la pente jusqu’à ce qu’il croise le chemin de Patrick, un ancien ami lui aussi divorcé qui lui propose d’emménager chez lui. Patrick, au contraire de Ben, entend bien profiter de son célibat retrouvé et de tous les plaisirs auxquels il avait renoncé durant son mariage. Bientôt rejoints par d’autres divorcés, les fêtards quarantenaires ébauchent les premières règles du ""Divorce Club""...",https://www.youtube.com/watch?v=w8rFIsNLxaQ,w8rFIsNLxaQ
tt9372172,Forte,2020,95,Comedy,"['Melha Bedia', 'Valérie Lemercier', 'Alison Wheeler']","['Nour', 'Sissi', 'Axelle']",Katia Lewkowicz,5.1,971.0,"Nour is a pleasant and funny person who works as an accountant at a fitness center in Paris. Everybody likes her, but she has no luck in her romantic endeavours because she is overweight with atypical looks. Her close friends try to give her advice, but they are not particularly successful in the love department either. Her mother and brother are also close, but they are of no help, rather the contrary. One day she witnesses a pole dancing class at her workplace, something that she would never dream of doing herself, but she sees how much the women in the class and their teacher are enjoying themselves, so she is tempted. Finally the teacher starts giving her private lessons since she is too ashamed of her body to do anything in public. Slowly but surely she gains confidence in herself and many things change in her life.",6.4,/lGJgJBzCRPWnu4j8zCdLHvqpIbQ.jpg,"Nour, une petite grosse de 25 ans qui ne semble être une option pour aucun mec, décide d’apprendre la féminité et la séduction en se mettant... au pole dance. Sissi, ancienne danseuse un peu bancale, va tenter de lui enseigner les bases de cette danse, mais aussi de l'acceptation de soi. Avec ses deux meilleurs amis tout aussi paumés qu’elle, Nour va filer droit dans le mur, avant d’apprendre enfin à s’aimer.",https://www.youtube.com/watch?v=S-y2Q6rPEdE,S-y2Q6rPEdE
tt9568486,Mine de rien,2020,85,Comedy,"['Arnaud Ducret', 'Philippe Rebbot', 'Mélanie Bernier']","['Arnault', 'Di Lello', 'Stella']",Mathias Mlekuz,5.4,270.0,"In a small town in the North of France, a region that was the flagship of the mining industry for many years, young and old alike are struggling to find work. While several former workers decide to hold a siege in front of a disused coal mine that is to be dismantled, two long-term unemployed men, Di Lello, whose wife runs the household, and Arnaud, a divorced man who has to take care of his sick mother, have the excellent idea of building an 'artisanal' amusement park. By saving the mine and its memory, they will regain strength and dignity.",3.615,/5Vz6qJXoekRMHiqXmsuO5VALnmg.jpg,"Dans une région qui fut le fleuron de l'industrie minière, deux chômeurs de longue durée, ont l'idée de construire un parc d'attraction « artisanal » sur une ancienne mine de charbon désaffectée. En sauvant la mine et sa mémoire, ils vont retrouver force et dignité.",https://www.youtube.com/watch?v=rYAIKkfCJ_U,rYAIKkfCJ_U
tt9665786,Un tour chez ma fille,2021,88,Comedy,"['Josiane Balasko', 'Mathilde Seigner', 'Jérôme Commandeur']","['Jacqueline Mazerin', 'Carole Bordier', 'Alain Bordier']",Eric Lavaine,5.2,486.0,"While her apartment is being renovated, Jacqueline is thrilled to be forced into spending ""a few days"" with her eldest daughter Carole and her son-in-law, who are both in couples therapy. These ""few days"" turn into ""a few months"". Jacqueline quickly feels at home. She prepares dinners, monopolizes the television, reorganizes the kitchen... She is here, and no one knows for how long!",7.635,/hG4yUTzeWk7728l1C0xZzKLIPtJ.jpg,"Cette fois-ci, c’est elle qui débarque! Jacqueline, en pleins travaux dans son appartement, est joyeusement contrainte d’aller vivre «quelques jours» chez sa fille ainée Carole et son gendre , en pleine thérapie de couple. Ces «quelques jours» se transforment en «quelques mois», Jacqueline se sent vite chez elle, prépare les dîners, accapare la télévision, réorganise la cuisine… Elle est là et on ne sait pas pour combien de temps!",https://www.youtube.com/watch?v=p5_3Le8dfHQ,p5_3Le8dfHQ
tt9844322,Kaamelott - Premier volet,2021,120,Comedy,"['Alexandre Astier', 'Lionnel Astier', 'Antoine de Caunes']","['Arthur', 'Léodagan de Carmélide', 'Dagonet']",Alexandre Astier,6.1,4210.0,"Following the end of the acclaimed tv series, King Arthur will oppose Lancelot's army to get the throne back after his flee to Rome.",13.254,/4mcovnajaLoy7dbv5arykJjDFFC.jpg,"Le tyrannique Lancelot-du-Lac et ses mercenaires saxons font régner la terreur sur le royaume de Logres. Les Dieux, insultés par cette cruelle dictature, provoquent le retour d'Arthur Pendragon et l'avènement de la résistance. Arthur parviendra-t-il à fédérer les clans rebelles, renverser son rival, reprendre Kaamelott et restaurer la paix sur l'île de Bretagne ?",https://www.youtube.com/watch?v=NoUEzrss6ww,NoUEzrss6ww
tt9894450,Felicità,2020,81,Comedy,"['Pio Marmaï', 'Rita Merle', 'Camille Rutherford']","['Timothée dit Tim', 'Tommy', 'Chloé']",Bruno Merle,6.6,1073.0,"Tommy, 11 years old, is on the road again with her eccentric parents. This time, her freshly out-of-jail father has promised her: she won't miss the first school-day of the term! That was before her dad stole a sports car, her mother disappeared and an astronaut popped by.",5.208,/yhAiRXQUkMRnalRZFr1jiRCohjM.jpg,"Pour Tim et Chloé, le bonheur c'est au jour le jour et sans attache. Mais demain l'été s'achève. Leur fille, Tommy, rentre au collège et cette année, c'est promis, elle ne manquera pas ce grand rendez vous. C'était avant que Chloé ne disparaisse, que Tim vole une voiture et qu'un cosmonaute débarque dans l'histoire.",,
tt9908390,Le lion,2020,95,Comedy,"['Dany Boon', 'Philippe Katerine', 'Anne Serra']","['Léo Milan', 'Romain Martin', 'Louise']",Ludovic Colbeau-Justin,5.5,1459.0,"A psychiatric hospital patient pretends to be crazy. In charge of caring for this patient, a caregiver will begin to doubt the mental state of his ""protégé"".",7.731,/zfLuACsPcwH6aonTKukn96d1qpp.jpg,"Pour l’aider à retrouver sa fiancée disparue, Romain, médecin en hôpital psychiatrique n’a d’autre choix que de faire évader l’un de ses patients Léo Milan, qui prétend être un agent secret… Mais Romain n’est pas tout à fait sûr d’avoir fait le bon choix, Léo dit « le Lion » est-il vraiment un agent secret ou simplement un gros mytho ?",https://www.youtube.com/watch?v=orlWfbNB190,orlWfbNB190
